,Vote,Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,AVG_lottary_expanses,Most_Important_Issue,Avg_monthly_expense_on_pets_or_plants,Looking_at_poles_results,Avg_environmental_importance,Married,Gender,Voting_Time,Financial_balance_score_(0-1),%Of_Household_Income,Yearly_IncomeK,Overall_happiness_score,Garden_sqr_meter_per_person_in_residancy_area,Avg_Residancy_Altitude,Yearly_ExpensesK,%Time_invested_in_work,Avg_government_satisfaction,Avg_Satisfaction_with_previous_vote,Avg_monthly_household_cost,Will_vote_only_large_party,Phone_minutes_10_years,Avg_size_per_room,Weighted_education_rank,%_satisfaction_financial_policy,Avg_monthly_income_all_years,Last_school_grades,Age_group,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Main_transportation,Occupation,Avg_education_importance,Num_of_kids_born_last_10_years,Financial_agenda_matters
4253,Purples,,284.16395718794,37716.0310269448,Education,94.7213190626465,Yes,398.17890418101405,Yes,Female,By_16:00,0.48751234146766403,0.4660092245321721,94.6677408646792,1.50366671849042,3.74993742443621,0.000999999999999446,9999.0,20.4562050523236,378.09683959210196,4737.98272099435,47474.4754581991,No,158546.439734793,19.444712381316,165.17152772419598,63.1532887229696,9076.849604030329,100.0,30-45,2.0,607.44606604564,15.0,Motorcycle_or_truck,Hightech,454.682039989293,0.0,No
8620,Purples,1.0,335.817568216925,36201.8790620425,Healthcare,111.939189405642,Yes,323.406657259731,Yes,Male,By_16:00,,0.604089533444494,289.226320572197,5.918210668023679,31.242460734210898,1.795,8205.0,83.8055416243151,342.87828466616503,3919.82314192964,42485.0378542582,Yes,104591.865959913,18.5169728807428,251.01799366477502,16.4451607270166,12652.3213141978,80.0,45_and_up,3.0,548.688989480946,10.0,Public_or_other,Student_or_Unemployed,415.515735110849,0.0,Yes
9915,Purples,6.0,514.08211250638,82938.5281811706,Healthcare,171.36070416879298,Yes,483.999692831997,Yes,Female,After_16:00,0.7474121642299001,0.448770438553765,228.70812728069697,8.74130134936422,45.4508691094816,4.9319999999999995,5068.0,47.39461732096971,361.459297337517,5562.915522995,49428.7519866822,Maybe,234255.702661467,19.0120829300084,143.567045353354,72.5778122665361,29545.8516373935,80.0,45_and_up,0.0,640.757106920375,10.0,Foot_or_bicycle,Student_or_Unemployed,534.08754006682,0.0,No
8348,Browns,8.0,,53153.0744239429,Financial,107.275199490958,No,495.483342619401,Yes,Male,After_16:00,0.800731935538352,0.7354901828803121,182.186481310055,1.66214417200536,19.9828622397035,6.421,3579.0,24.7159958351403,437.70732115510594,5830.24806850422,53536.5146774683,No,245503.742813294,,87.3115398378292,57.297338405624,11625.243625315801,60.0,45_and_up,1.0,662.978665921754,6.0,Public_or_other,Industry_or_other,438.987485240436,2.0,No
6205,Greens,7.0,142.245719998687,15170.9707785361,Healthcare,47.4152399995622,Yes,319.959801504246,Yes,Female,By_16:00,0.189675173955038,0.5163247047457841,824.72698087804,9.31070051388815,14.9355429457501,3.565,6435.0,69.3341379286721,507.61019332425906,4214.81840169098,61139.024879354,Yes,102374.27457863699,22.5302062423818,238.427442278984,63.7979770312086,2305.62022421565,80.0,Below_30,2.0,816.908040834454,12.0,Foot_or_bicycle,Hightech,656.125773384394,1.0,No
3736,Browns,5.0,538.515102362181,91304.6055710084,Healthcare,179.505034120727,No,508.64649015693396,No,Male,By_16:00,0.8123226924799379,0.0350551595911384,81.7970160860568,6.856600639875981,82.7682893723249,5.295,4705.0,77.4293241091073,434.882276747153,5956.22945506364,53951.9249039145,No,258721.251948968,20.8538312246732,78.43191786813941,40.2235933812335,32411.562308804103,80.0,45_and_up,2.0,670.831577033226,7.0,Foot_or_bicycle,Hightech,457.14575789019005,4.0,Yes
5561,Khakis,10.0,449.88042965117995,144953.37496731099,Education,149.96014321706002,No,966.6126735921949,No,Female,By_16:00,0.894063885556534,0.9532661233097309,651.914748130366,7.73551813326776,19.121677428484002,6.4510000000000005,9549.0,35.8296539634466,639.50173498597,10945.1302058939,83161.9103465508,Yes,934340.0607490509,25.288371536854,518.161967450367,91.6634580353275,22648.0046968982,100.0,45_and_up,2.0,1010.67709181628,13.0,Public_or_other,Public_Sector,676.928525939384,0.0,Yes
6658,Purples,9.0,110.21174720013201,13796.603925366599,Healthcare,36.7372490667107,No,375.548095621247,Yes,Male,After_16:00,0.28315168875269603,0.0654121623374522,845.355867175385,4.90027818595991,93.509368901141,4.737,5263.0,96.7373433755711,450.281289063278,4656.04353433902,53622.294638907995,No,141036.372124745,21.2198324466353,134.585515386315,14.981049206107901,1396.36271805625,80.0,Below_30,2.0,686.622619464392,10.0,Motorcycle_or_truck,Public_Sector,487.629299490634,0.0,No
4794,Greens,7.0,199.997057675285,17709.5832042281,Financial,66.6656858917616,No,265.647656171743,Yes,Male,After_16:00,0.6984474756754929,0.9225632569286971,456.91930828615995,6.9256316986866295,13.073624973185401,0.879,9121.0,23.129132157191602,,3684.7502908772294,60498.0953859952,Maybe,70568.6772295407,,276.314709931027,43.20646948181089,4520.9793613107895,60.0,30-45,3.0,812.138727753945,10.0,Motorcycle_or_truck,Industry_or_other,645.701568029721,1.0,Yes
3338,Khakis,8.0,,566.59573134853,Education,53.924013712672604,No,10.5072989256246,Yes,Female,After_16:00,0.13249466381967098,0.441870103823021,878.4717118833211,7.74264567531645,49.123117886483705,12.786,3214.0,35.132107837125695,23.6189726274461,152.310934511138,2150.4946909968803,Yes,110.40333071243099,4.85993545506996,844.378026448593,42.4942888785154,2971.72326859717,,Below_30,2.0,24.0980834978199,13.0,Car,Hightech,3.5805564811119597,0.0,No
2210,Greys,2.0,363.341288911128,52836.179020673095,Military,121.113762970376,,436.25247638946405,Yes,Female,By_16:00,0.7556647211313249,0.318138951435685,827.7452231850481,2.15002485783771,87.5467307632789,5.934,6066.0,80.57983405888079,493.073286424971,5348.671336744579,58148.174965815,Yes,190316.22315594,22.2052535771374,64.7941422741345,92.251663072966,14799.6573438148,30.0,30-45,3.0,732.739465273517,5.0,Public_or_other,Industry_or_other,490.69651970419403,3.0,Yes
620,Whites,1.0,274.009195879618,27950.8698831613,Environment,91.33639862653929,No,306.021151517569,Yes,Female,By_16:00,0.534529701806605,0.430999781703576,516.948993084952,6.551493925508111,34.363492205739,6.151,3849.0,42.054246342740996,310.427656860303,3681.0668288963,43263.2148676318,Yes,93648.9451761391,17.6189573147875,281.42705197748796,7.28881731629372,8443.67411269263,90.0,30-45,1.0,597.522718130572,9.0,Motorcycle_or_truck,Public_Sector,575.0714236090851,0.0,No
3803,Purples,4.0,652.576667057368,88650.5137965083,Environment,217.525555685789,No,407.540684206144,Yes,Female,After_16:00,0.591694335918874,0.9791232992429291,498.161089839414,1.39350494137034,0.643062219023705,5.541,4459.0,4.61799041368067,416.93064943529504,4909.268140932029,,No,166089.40928321198,20.418879730173604,167.631956639376,70.002054865472,47544.892932097195,90.0,30-45,0.0,609.752807781911,11.0,Foot_or_bicycle,Services_or_Retail,387.522309739061,1.0,Yes
879,Reds,9.0,408.0130061096,55703.400277601795,Other,136.004335369867,No,409.570769388456,Yes,Female,After_16:00,0.8823901051655408,0.982563831377774,820.866805966944,6.2690402474254405,28.425683779642,2.041,9959.0,47.60640780441461,437.28427875831704,4970.276251401189,55177.3936403178,No,167748.21513745098,20.9113433035354,133.345841489973,31.8121613468975,,50.0,Below_30,2.0,722.163976952825,10.0,Foot_or_bicycle,Industry_or_other,575.302098262988,0.0,No
577,Khakis,8.0,576.580791229904,5022.92175925557,Environment,192.19359707663503,Yes,26.1346987394837,Yes,Female,By_16:00,0.147618494229391,0.678194118430838,941.782006295398,1.4223724417388401,29.852004372514802,,8550.0,88.75255263410509,255.97460602875802,773.2961994523531,24281.230044470096,Yes,683.022478203573,15.9992064187183,639.830295836621,58.5447933292016,37140.572354332406,90.0,30-45,,306.011738856314,15.0,Public_or_other,Student_or_Unemployed,146.042247112967,1.0,No
6449,Purples,10.0,583.798241838255,79234.9171562511,Healthcare,194.599413946085,No,407.16935138460195,Yes,Female,By_16:00,0.0731067101005465,0.945312065305188,606.230329023674,2.24489767104387,41.8452214682475,1.003,8997.0,32.6290231430903,507.12868146709997,5085.95087678022,58411.9496983691,Yes,165786.880706958,22.5195177893999,96.46115838348949,38.387774536386104,38073.5313221058,80.0,Below_30,1.0,734.519187751522,10.0,Motorcycle_or_truck,Hightech,474.772878585344,,Yes
1522,Purples,2.0,108.123968020511,14367.6499518021,Education,36.04132267350371,No,398.643803446333,Yes,Male,By_16:00,0.0911296750418842,0.9981094982940699,844.3683204241099,1.6454168106429299,21.4025113731623,2.367,7633.0,,338.03060422624003,4662.49924291582,47466.004615924,No,158916.882026159,18.3856086172376,212.64484029064602,66.0138922045007,1345.01826272911,100.0,Below_30,1.0,640.7573941316649,15.0,Public_or_other,Hightech,593.33093996683,1.0,No
3875,Purples,7.0,233.813970752224,29656.405280491403,Environment,77.93799025074141,Yes,380.512830585971,Yes,Male,By_16:00,0.116891890298575,0.8152407980524,104.93060550652399,3.23552762623876,66.8402187991887,5.875,4125.0,51.2512848945335,432.59589858844396,4670.32010303659,52996.9773386108,Yes,144790.014240547,20.798939842896896,138.40118921401898,25.7735139224678,6162.26831457541,90.0,45_and_up,3.0,686.530794648496,13.0,Foot_or_bicycle,Services_or_Retail,518.2864057205979,0.0,No
4065,Pinks,7.0,651.086022663305,160339.8773014,Financial,217.028674221102,No,738.7958198466021,No,Male,After_16:00,0.216008382150903,0.46951859886758,225.295735523105,7.99492564285174,12.565830908715698,4.956,5044.0,86.87383630312979,633.420340079216,8654.79887862445,74483.71230225741,Maybe,545819.2634228129,25.167843373622897,273.755462203232,0.890464638359845,47328.474108390095,60.0,Below_30,2.0,888.535195850039,7.0,Car,Public_Sector,489.154615588169,0.0,No
8448,Khakis,10.0,100.125164607487,32412.3204906592,Healthcare,33.375054869162504,No,971.154073535538,No,Male,After_16:00,0.49673226871527704,0.7832017533946779,723.4355953987691,4.2695492273196605,46.3469275040552,10.407,5593.0,85.2202307665721,965.70681326557,11642.9543618865,116048.382379522,No,943140.234544669,31.075823613632004,811.563318850221,69.03913829009979,1157.26934238877,80.0,30-45,1.0,1450.64758425284,13.0,Foot_or_bicycle,Public_Sector,968.792089920556,0.0,No
7475,Browns,4.0,47.7311368978624,4902.879461422871,Healthcare,15.910378965954099,No,308.156045303151,Yes,Male,After_16:00,0.53991528134793,0.4979568801354621,290.450817439705,0.857520850840956,26.062969886697804,6.412000000000001,3588.0,65.3127232333645,379.249047516779,3840.05854806507,45429.4780893055,No,94960.1482568777,19.474317639311,237.751500554934,35.3590248618275,279.05053780622995,80.0,30-45,2.0,586.289780291278,7.0,Car,Student_or_Unemployed,428.300065991724,0.0,No
8925,Turquoises,7.0,484.36301304845495,119869.51750595901,Healthcare,161.454337682818,No,742.436030064709,No,Female,After_16:00,0.571233296068385,0.6862416556105021,317.54492316395,0.648519499227405,84.4220644095913,12.228,3772.0,57.6030826428905,816.8324573000299,9058.02521524715,96778.5184905888,No,551211.258738246,28.5802809170944,510.083850853936,24.372544139623603,26238.957494280297,80.0,45_and_up,3.0,1218.31693186968,12.0,Public_or_other,Public_Sector,817.8482345863631,0.0,Yes
6104,Khakis,4.0,119.055377680826,39622.558182759596,Education,39.6851258936088,No,998.4233964378259,No,Female,After_16:00,0.7389683979563421,0.867783515015617,533.0002764239911,3.04318590089679,93.0118957301602,6.872000000000001,9128.0,25.313633074984,994.313248782419,11972.8604619431,119446.54752559,Yes,996849.2785544429,31.532732973569196,860.036836280676,44.864253862761004,1624.59434308519,100.0,Below_30,4.0,1493.16534797303,16.0,Public_or_other,Services_or_Retail,996.882168850148,0.0,Yes
9059,Yellows,4.0,81.20574509872509,16476.3321250722,Environment,27.068581699575,No,608.688416258281,No,Female,After_16:00,0.66248435433954,0.421675533987582,694.300042232499,7.98335314262658,80.5500779068097,,6870.0,85.05146775860341,355.353201489387,6797.59056556158,53079.6400682725,Yes,370501.588087014,18.8508143455233,218.163414439134,55.9439952718094,769.7766969261439,90.0,30-45,3.0,691.636307156077,11.0,Car,Hightech,621.8991683796,0.0,No
2034,Purples,10.0,146.516076986711,20005.5676290611,Social,48.838692328903704,Yes,409.62537437189695,Yes,Female,By_16:00,0.49541554111056,0.6418139359448111,391.051256330684,2.45823630364612,82.06012528389691,5.07,4930.0,58.3306096727028,461.308243955133,5018.87023162924,56423.907992012995,Maybe,167792.947329317,21.4780875302047,108.494719328339,58.908278564922504,2444.0565607262197,70.0,Below_30,3.0,729.0881550681171,11.0,Car,Hightech,545.896396142615,0.0,Yes
8346,Oranges,1.0,697.914218540458,96494.17529324029,Other,232.638072846819,No,414.78238756206,Yes,Female,After_16:00,0.545332812005654,0.33891333965584597,703.192227287218,6.80271667428315,5.26907469611615,2.602,9398.0,,297.524239498357,4742.8723546173205,43548.7488730303,Maybe,,17.2488909643014,225.74378375797198,14.600814855657498,54363.1110107289,50.0,Below_30,0.0,585.239383100526,9.0,Public_or_other,Student_or_Unemployed,551.978657591598,3.0,Yes
5760,Turquoises,3.0,379.25140303246,89456.53179642961,Education,126.417134344153,No,707.629802403972,No,Female,By_16:00,0.977618453092873,0.432810394093394,517.481500981376,5.59877872467041,47.4294601008296,8.645,7355.0,3.5311187617480804,992.552053149234,9061.40213033819,,Maybe,500739.937250284,31.504794129612,708.577547231164,83.17643371410671,16117.7089901319,100.0,Below_30,0.0,1446.6348055187,12.0,Public_or_other,Student_or_Unemployed,965.1499548879849,1.0,No
5671,Purples,7.0,214.793382117122,,Education,71.59779403904069,Yes,423.25826724422797,Yes,Female,After_16:00,0.263701057061553,0.18943223170936105,652.7036877814679,2.7604091190732998,93.65930280182508,6.542000000000001,3458.0,90.44500379823151,481.01225412513395,5194.60718069255,57314.0287427157,No,179147.56079058698,21.9319915676879,79.2820897693645,2.33705888967961,5207.84190529594,100.0,30-45,3.0,728.229417818633,12.0,Motorcycle_or_truck,Student_or_Unemployed,505.98512476317904,2.0,No
4414,Khakis,3.0,964.520330298482,3200.9512946701802,Social,321.506776766161,No,9.95609276689774,Yes,Male,After_16:00,0.292465448379517,0.515746553894132,381.2724449671799,9.08118869410828,9.261988918296991,11.654000000000002,4346.0,3.53661680128425,143.342462135479,386.245851939935,12835.9716028678,Maybe,99.1237831830736,11.972571241612199,753.60617993114,58.951164223253706,103698.11428333199,70.0,30-45,2.0,156.076022046278,13.0,Foot_or_bicycle,Industry_or_other,52.1443936953139,1.0,No
3505,Purples,2.0,237.91946190266498,36279.1509385284,Education,79.30648730088821,Yes,457.455022574453,Yes,Female,After_16:00,0.728362751659006,0.7674222711939359,343.76518544741,0.37095945794135293,53.6929497495294,5.405,4595.0,69.1920646466315,428.593423694994,5431.73707313452,53956.333984599805,No,209265.09767859397,20.7024980061584,84.8506879330592,,6378.82541530683,100.0,30-45,3.0,690.004033696736,14.0,Motorcycle_or_truck,Services_or_Retail,517.048900227593,0.0,No
4053,Blues,1.0,1765.41150682216,163862.82727175302,Social,588.4705022740529,Yes,278.455464867875,Yes,Male,By_16:00,0.43445577705279,0.580650576623157,299.968707142398,7.68676399951801,66.665206849575,8.474,5526.0,25.3726915922016,,2839.2844032496196,28680.4276974872,Yes,77537.4459147844,5.23114493064719,686.558329994013,76.2111095478758,346896.00254895,70.0,45_and_up,1.0,525.46294934582,12.0,Motorcycle_or_truck,Services_or_Retail,945.9780266042801,,Yes
8049,Oranges,4.0,280.783987900706,34310.6215748401,Other,93.5946626335687,No,366.58737378187004,Yes,Male,After_16:00,0.940457612741739,0.773931929608807,468.768829479814,4.26694850903004,67.2525431960821,2.128,9872.0,48.4520420897752,490.87311547373,4647.61996876616,61352.0635598517,No,134386.302616289,22.1556565119098,231.638330045925,15.215996769256899,8863.5555361251,50.0,30-45,2.0,823.0147362537069,11.0,Car,Industry_or_other,689.140389898325,0.0,Yes
6648,Khakis,3.0,274.087866226077,70873.5757565905,Environment,91.36262207535879,No,775.7392919188729,No,Female,After_16:00,0.45800052001140995,0.355707206297666,133.716388139874,7.90556388674304,61.138334800489204,9.439,6561.0,60.784805077128105,759.851076523773,9277.09507223628,94800.4819075588,Yes,601771.449026795,27.5653963607232,554.9108324320649,28.231895249337,8448.49133456021,90.0,30-45,2.0,1214.15354639015,11.0,Car,Industry_or_other,905.427296653742,0.0,Yes
8434,Reds,10.0,380.154157297034,71749.4918355729,Other,126.718052432345,Yes,566.213656683843,No,Female,After_16:00,0.639914819039404,0.437335537280887,554.161246865988,0.543790457304567,93.83528304751958,7.957000000000001,4043.0,14.318586001172699,418.697686231775,6499.53193930198,57477.00656327941,No,320597.90501528897,20.462103660957602,162.507597404237,16.5050885407254,16194.182864678798,50.0,30-45,2.0,745.5266637359401,7.0,Car,Student_or_Unemployed,624.1547609179149,0.0,Yes
9258,Greens,4.0,587.863336606997,53621.2863420717,Financial,195.954445535666,Yes,273.641591521393,Yes,Male,By_16:00,0.0675140665844083,0.308486504014581,891.855969792232,3.7672993610613,3.40635376051068,3.6180000000000003,6382.0,65.7196261454374,528.284209092422,3792.98433339877,61393.520511512805,Yes,74879.7206103608,22.984434060738202,262.32159295221,89.1980438493192,38604.0991707259,60.0,45_and_up,1.0,817.578137080001,9.0,Car,Public_Sector,629.516379489364,0.0,Yes
4479,Violets,9.0,701.24078156926,68831.0247275452,Education,233.746927189753,No,294.468147902834,Yes,Male,After_16:00,0.996030143694952,0.0470028684940189,945.268162060529,0.7962898933328689,3.17626679316163,11.124,4876.0,13.162786513567,198.99477710461898,3342.67103323758,30573.2451140392,Maybe,86711.49012932519,14.106550857832598,373.27376898732496,47.9206273332238,54881.372897841604,100.0,Below_30,1.0,418.27481921316803,14.0,Foot_or_bicycle,Public_Sector,419.46541005745496,0.0,Yes
292,Browns,6.0,574.6425970247229,64577.5369569454,Environment,191.54753234157397,Yes,337.135833427436,Yes,Female,By_16:00,0.547315850388259,0.834784369217232,399.84979596920306,3.22330208029598,84.1909632086754,6.087000000000001,3913.0,57.504523778334296,406.45034887624604,4184.25903202685,47774.2010698025,No,113660.57018081199,20.160613802070802,206.48473189274898,43.27524078544229,36892.004678487996,90.0,30-45,1.0,606.624636275635,9.0,Public_or_other,Student_or_Unemployed,414.211477888539,0.0,Yes
4104,Khakis,4.0,351.424717742761,16704.346681049,Healthcare,117.14157258091998,No,142.59964513887502,Yes,Female,By_16:00,0.271679443772882,0.37625126680359205,775.702112354338,5.797758740372959,26.8294259672984,11.075,4925.0,80.8310746913776,414.45145488251,2254.89936115377,38847.9499228988,No,20334.658793733,20.3580808251296,512.9975944766629,61.503580515272894,13849.289599312,80.0,45_and_up,1.0,458.301916624171,13.0,Car,Hightech,142.071285432049,1.0,Yes
5515,Khakis,8.0,179.72729026588902,49242.09277771429,Financial,59.909096755296204,No,821.94684020772,No,Female,After_16:00,0.9728940117638559,0.9079074473120269,804.733478464186,5.8035315619781604,45.2418029308319,12.49,3510.0,93.2176570873708,577.028031577356,9373.524465231909,81268.91236261331,Yes,675596.608127456,24.0214077767594,533.871956471596,89.63950644247231,3659.0089707907396,60.0,30-45,3.0,1060.9454244598198,12.0,Motorcycle_or_truck,Services_or_Retail,918.851024038849,2.0,Yes
